Unnamed: 0,nom,ville,ice
16657,Societe Ghlila Lilbinae,Mdina Ar,000061244000068
16658,Meca Larache,Larache M,000061268000002
16660,Editions Cinematographiques,Casablanca,000061314000021
16662,Canal Sante Maroc,Casablanca,000061339000025
16663,PETROFIB,Casablanca,000061353000035
16664,New Source,Marrakech,000061366000072
16665,Iguidi Construction,Chock Ar,000061438000068
16666,Actumed Maroc,Casablanca,000061451000008
16667,Hygeia,Chock Ar,000061458000013
16668,3B Menuiserie,Casablanca,000061473000093
16669,Bait Sorour,Chock Ar,000061495000081
16671,COPACKER,Casablanca,000061536000041
16672,Boulangerie Patisserie Cafe Taj Salam,Sale,000061539000057
16673,Azra,Sidi Moussa Ben Ali,000061542000073
16675,Hajar Ikram Privee,Sidi Moumen Ar,000061563000088
16676,Rida Zain Negoces,Kacem M,000061573000012
16677,Ecole Polytechnique De Gestion Seraghna,Nador,000061615000042
16678,Omi Metal,Agdal Riyad,000061622000047
16679,Lara Menuiserie,Agadir,000061629000052
16680,Nassim Aglos,Casablanca,000061653000083
16681,Immodet Asilah,Tanger,000061659000018
16682,Tfac,Casablanca,000061676000044
16683,Societe Acham De Travaux De Construction,Semara,000061679000060
16684,Sadel Travaux,Oujda,000061685000092
16685,Societe Souss Metal,Taza,000061686000065
16686,AIDA MAROC,Tanger,000061689000081
16688,Joudi Loc,Casablanca,000061712000042
16690,Poxa Car,Marrakech,000061725000079
16691,Trayac,Safi,000061727000025
16692,Atlas Systemes Dinformations,El Maarif Ar,000061732000084
16693,Hambro Rent,Deroua,000061743000078
16694,MACEB,Casablanca,000061746000094
16696,CASA LED,Casablanca,000061755000045
16697,Oujda Plomberie,Oujda,000061756000018
16698,CT MAROC (Casatours Maroc),Casablanca,000061760000007
16699,Al Jazeera Info,Meknès,000061773000044
16700,Etablissement Fetness,Deroua,000061817000020
16701,Lhabitat Optic,Mdina Ar,000061822000079
16704,Trans Lochman,Casablanca,000061861000093
16706,HUILERIE ABBOU,Fés,000061899000037
16707,Ghitaha Conseil,Casablanca,000061900000010
16709,Yassil . Text,Casablanca,000061935000035
16710,Leadermine,Casablanca,000061936000008
16711,D Pm Pharma,Casablanca,000061982000027
16712,Belghazi Phone,Casablanca,000061991000075
16713,Special Telecom,Midar,000062005000085
16714,Thony'S Creation,Casablanca,000062017000052
16715,Saiss Extincteurs,Mdina Ar,000062023000084
16716,B A Ingenierie,Safi,000062036000024
16717,El Hormaoui Car,Casablanca,000062037000094
16718,Safi Distributions,Casablanca,000062038000067
16719,MAISON DE L'OREILLER (LA),Tit Mellil,000062055000093
16720,Mastp,Berrechid,000062064000044
16721,Delta Navigation Ltd,Casablanca,000062066000087
16722,Premium Films Distribution,Casablanca,000062077000081
16723,AFATEX,Tanger,000062078000054
16724,RASIS BUILDING,Casablanca,000062100000042
16725,Easy School Prive,Mdina Ar,000062107000047
16726,Ezzouinine Import Export,Soualem,000062142000072
16727,Tp Transport,Mdina Ar,000062153000066
16728,VOSELEC,Tit Mellil,000062167000076
16729,Ecole Ressalat Assalam Privee,Tanger,000062170000092
16730,Rakaiz,Dakhla,000062175000054
16731,Maroc Abattage Processing,Sahel Oulad Hriz,000062202000004
16732,Alaf Oum Rabiaa,El Kela Des Sraghnam,000062204000047
16734,Marocaine Juridique Et Fiscale Fid,Casablanca,000062237000029
16735,Societe Acharkouk Marketing,Tetouan M,000062243000061
16736,Oulad Amrane,Fquih Ben Salah M,000062244000034
16737,Capricorne Trans,Tanger,000062249000093
16738,WEBHELP CONTACT CENTER,Agadir,000062260000087
16739,Najmat Beni Amir,Beni Mellal,000062284000021
16740,Brillance,Tanger,000062309000025
16741,Zurikh.E.E,Azrou M,000062310000095
16742,Espace Elegance Accessoires Auto,Hay Mohammadi Ar,000062316000030
16743,Tir Express,Chock Ar,000062330000040
16744,Ait Boubidlane De Travaux,Oujda,000062338000018
16745,Chourouk Fes De Travaux Divers,Mdina Ar,000062347000066
16746,Depkam,Oujda,000062356000017
16747,Sofrafin Import Et Export,Marrakech,000062360000006
16748,Asdar,Nador,000062365000065
16749,SIGMA MAINTENANCE,El Jadida,000062368000081
16750,Hizouni Laraki Investissement,Fès,000062391000042
16752,BOUÉE (LA) (Nouvelle Société la Bouée),Safi,000062416000046
16753,CROCOPARC,Agadir,000062420000035
16754,Sigma Business,Casablanca,000062449000028
16755,MAXI SECURE,Casablanca,000062458000076
16756,Excavaciones Et Transport Feza,Berkane M,000062471000016
16757,Varia Trav,Casablanca,000062483000080
16758,Prominnov,Casablanca,000062533000088
16759,Al Hambra Property Maroc,Casablanca,000062546000028
16760,Pathenko,Agadir,000062555000076
16761,Hines Medical,Casablanca,000062559000065
16762,INSTAMED,Tanger,000062582000026
16763,RAOUIA INFO,Mohammedia,000062590000004
16764,Forasco,Essaouira M,000062601000095
16765,CASA ENERGIE,Casablanca,000062630000088
16766,Gammalearn,Casablanca,000062639000039
16767,Maghreb Gardiennage Securite Prive,Seba Ar,000062651000006
16768,Kota Recrutement,Sidi Bernoussi Ar,000062666000086
16769,Integraphone Maroc,Casablanca,000062676000010
16770,Amaya Consulting,Casablanca,000062686000031
16771,Casa Golden Riad,Casablanca,000062716000094
16774,Nasrati (Ese),Casablanca,000062771000064
16775,Lyou.Z Travaux,Marrakech,000062787000020
16776,2KM LABEL,Casablanca,000062814000067
16777,Hospanotex,Casablanca,000062831000093
16778,Domaine Agricole Admine,Oulad Teima M,000062859000016
16779,Adacine,Azilal M,000062879000058
16780,En Toutes Lettres,Casablanca,000062888000009
16781,Prj,Tanger,000062906000008
16782,Consomama,Mdina Ar,000062908000051
16783,Ril Line,Agadir,000062910000094
16784,BRICOLAGE DU NORD,Tanger,000062914000083
16785,V8 Communication,Casablanca,000062930000039
16786,Iykkou Iykkou Maroc,Safi,000062931000012
16787,Ste Lakhlifia,Kénitra,000062953000097
16788,Societe Cafe Jacana,Safi,000062989000095
16790,Closmar,Casablanca,000062997000073
16791,All Distribution Company,Assoukhour Assawda Ar,000063002000035
16792,Rwafa Travaux,Tetouan M,000063044000065
16793,Italy Food,Mdina Ar,000063057000005
16794,Froid Et Climatisation (Comptoir General De)  (Cgfc),Casablanca,000063064000010
16795,Maroc Emergence,Safi,000063088000041
16796,Plastinour,Casablanca,000063090000084
16797,Codaplus,Mekns M,000063097000089
16798,Home Edition,Casablanca,000063107000013
16799,Sofawiss,Casablanca,000063125000012
16800,Df-Soft,Casablanca,000063126000082
16801,Indiana Freight,Sidi Moumen Ar,000063136000006
16802,Project Morocco Overseas,Agadir,000063148000070
16804,Khalid El Jadidi Events,Casablanca,000063159000064
16805,Ste Brothers De Travaux Publics,Temara,000063167000042
16806,Al Jawad For Agriculture Et Mine,Casablanca,000063172000004
16807,Moghrebienne De Financement Ste,Casablanca,000063175000020
16808,Stores Confort,Oujda,000063184000068
16809,TRIGO MAROC,Tanger,000063190000003
16810,D.H.Teek,Tanger,000063192000046
16811,Odora,Casablanca,000063203000040
16812,SGS TANGER MÉDITERRANÉE,Tanger,000063215000007
16813,Institution Annayir Privee,Agadir,000063218000023
16814,2PE-AFRICA (Personal Protection Experts Africa),Casablanca,000063233000006
16815,REAL PRINT MAROC,Casablanca,000063301000013
16816,Pattisserie Jawhara Du Sud,Agadir,000063319000012
16817,Lwatia Souknay,Casablanca,000063330000006
16818,Zenobia Consult,Marrakech,000063352000091
16819,FOKADINE,Mohammedia,000063403000072
16820,ATINEL,Casablanca,000063418000055
16821,Benna Plast,Casablanca,000063426000033
16823,Societe De Maintenance Et Entretien Des Receptions Et Accessoires De Gaz,Casablanca,000063433000038
16825,Bab Mansour Voiture Doccasion,Mekns M,000063444000032
16827,Extincteur Codiha.Nad,Nador,000063483000046
16828,Zakamine Transport,Agadir,000063512000039
16829,Proretec Maroc,Casablanca,000063517000001
16830,Delta Menager,Agdal Riyad,000063523000033
16832,C-Fry,Casablanca,000063556000015
16833,PROFESSIONNEL CAR,Casablanca,000063559000031
16834,Ilanoah,Sidi Othmane Ar,000063583000062
16835,Atelier Pro-Design,Mekns M,000063590000067
16837,Master Coach,Casablanca,000063613000028
16838,Entreprise Qial De Travaux Divers,Oujda,000063625000092
16839,LOGIPHAR,Casablanca,000063633000070
16840,Maxipart,Casablanca,000063634000043
16841,Iceberg Ste,Agadir,000063643000091
16842,SOCIÉTÉ 4T,Tanger,000063646000010
16843,Lycee Authenticite Privee,Sidi Bernoussi Ar,000063671000014
16844,Societe Alf Salim,Settat,000063672000084
16845,Mobility Plus,Casablanca,000063677000046
16846,Smile Print And Services,Sidi Moumen Ar,000063719000076
16847,Bayrouti,Casablanca,000063726000081
16848,Exchange Artisanat,Tassoultante,000063737000075
16849,Benrioui Freres De Combustibles,Safi,000063763000052
16850,Tamsna Jardins,Casablanca,000063770000057
16851,Hi Maroc,Casablanca,000063777000062
16852,Anas Beton,Hay Mohammadi Ar,000063783000094
16853,ELEC'RECYCLAGE,Tanger,000063789000029
16854,YAS DÉVELOPPEMENT,Casablanca,000063807000028
16856,VOIP MAROC,Casablanca,000063827000070
16857,Succes De Femmes (Ste),Casablanca,000063860000052
16858,Promovad,Casablanca,000063886000029
16859,HA INDUSTRIE,Tit Mellil,000063893000034
16860,Telexcel Bpo,Casablanca,000063897000023
16861,SERPTRAD,Oujda,000063914000049
16862,MEDIENS MAGHREB,Casablanca,000063921000054
16864,Telem Telesurveillance Maroc,Casablanca,000063947000031
16865,Medicons,Tanger,000063967000073
16866,Spi Med,Casablanca,000063987000018
16867,Butcof,Casablanca,000063996000066
16868,Madintex,Tanger,000064029000048
16869,Chwima Concept,Casablanca,000064030000021
16870,IMEXTRANS,Casablanca,000064031000091
16872,Businessco,Casablanca,000064048000020
16873,CDF (Centrale des Fermetures),Casablanca,000064052000009
16874,Espace Faiz,Berrechid,000064061000057
16875,Orient Travaux,Oujda,000064075000067
16876,Premera Import-Export,Casablanca,000064095000012
16877,Best Technology,Casablanca,000064103000087
16878,Turbo Maati,Sidi Moumen Ar,000064114000081
16879,J.A.TECH (Jawhara applied technology),Settat,000064118000070
16880,Ra Trans,Tanger,000064132000080
16881,Artisanale Missimi,Casablanca,000064140000058
16882,Vorbis Invest,Casablanca,000064156000014
16883,CONFINA AIGA,Casablanca,000064172000067
16884,Valencia Primmo,Khmisset M,000064202000033
16885,Varpi,Casablanca,000064205000049
16886,Boudchich Trans,Tanger,000064220000032
16887,Metal Industrie Maroc,Soualem,000064237000058
16888,Boulangerie Patisserie Panoramique,Casablanca,000064245000036
16889,Select Finance Corporation  (Selfico),Casablanca,000064251000068
16890,New Prestige,Tanger,000064252000041
16892,Gm Union,Meknès,000064286000093
16893,Tunsar,Casablanca,000064294000071
16894,Lepi Dor,Mohammedia,000064299000033
16895,BATISELECT,Meknès,000064306000038
16896,Hamza Et Nadir,Taounate M,000064319000075
16897,Waha Ennour,Casablanca,000064346000025
16898,S.O.S Secu-Net,Berrechid,000064352000057
16899,Nerobianco,Casablanca,000064359000062
16900,Bacora,Casablanca,000064369000083
16901,Castel-Car,Beni Mellal,000064391000071
16902,Centre Adef,El Maarif Ar,000064400000022
16903,Jab Negoce,Laayoune,000064401000092
16904,Dominium,Fnidq,000064415000005
16907,Casablanca Shipstores (Ste),Casablanca,000064518000037
16908,Mobility Service,Jadida M,000064523000096
16909,Societe Amer Maroc,Casablanca,000064557000051
16910,Samuel Alluminium,Tanger,000064559000094
16911,Secofa Revision,Casablanca,000064564000056
16912,Sometravaux,Ouislane M,000064568000045
16913,Transaa,Casablanca,000064573000007
16914,Toukani Transport Et Logistique,Ben Slimane,000064581000082
16915,Societe Bel Nord,Tetouan,000064609000005
16916,Assurances El Hallaf,Souk El Arbaa M,000064610000075
16917,Trois Maillons,Tanger,000064613000091
16918,Soripieces,Safi,000064615000037
16920,AGADIR QUARRY,Agadir,000064644000030
16921,Societe Marbrerie Mansouri,Khmisset M,000064651000035
16922,Labrass Menuiserie Generale,Laayoune,000064668000061
16923,BENABOUD ALIMENTATION,Meknès,000064671000077
16924,CHAMIONG,Casablanca,000064673000023
16926,Metallurgique Et Quincaillerie,Meknès,000064676000039
16927,Amnouh Mosaique,Meknès,000064678000082
16928,Oceane Textile,Meknès,000064680000028
16929,Cofinex,Meknès,000064681000001
16931,Afak Assurances (Al),Meknès,000064684000017
16932,Papeterie Ahsane,Meknès,000064685000087
16933,Agro Sabah (Ste),Meknès,000064686000060
16934,Agro-Dripe Service (Ste),Meknès,000064687000033
16935,Future Info,Meknès,000064688000006
16936,Extranet (Ste),Meknès,000064689000076
16938,Beton Al Manzah,Meknès,000064693000065
16939,Parapharmaceutique Zakia,Meknès,000064694000038
16940,Nodal,Meknès,000064695000011
16941,ELECZAR,Meknès,000064696000081
16942,Les Assurances Al Amane Meknes,Meknès,000064698000027
16943,Pole Informatique,Meknès,000064703000086
16944,Vesstre Pak,Fès,000064707000075
16945,Diproter,Meknès,000064708000048
16946,Ste Ikhouan Al Amane,Meknès,000064710000091
16947,Cash Et Rapidos,Mekns,000064711000064
16948,Clinique Les Mimosas,Mohammedia,000064713000010
16949,Cereales Et Legumineuses El Fath,Meknès,000064716000026
16950,Societe De Transport Tanger Elgouira,Meknès,000064717000096
16951,Ste Elias Hamco Trading And Service,Meknès,000064718000069
16952,Societe Etramek,Meknès,000064719000042
16953,Biproce System,Meknès,000064721000085
16954,Mokben,Meknès,000064723000031
16955,Societe Miniere Hnida,Meknès,000064724000004
16956,A - Galerie,Meknès,000064725000074
16957,Codival,Tanger,000064726000047
16958,TECTRAM (Technologie et Travaux du Maroc),Meknès,000064741000030
16959,MANHAL AL MAARIFA PRIVÉ,Meknès,000064757000083
16960,ALKALIMA,Meknès,000064761000072
16961,Trans Arc En Ciel,Meknès,000064790000065
16962,Univers Des Cereales Et Grains Du Maroc,Meknès,000064793000081
16963,Somedel,Meknès,000064801000059
16964,Al Jazira Ammeublement,Mekns,000064802000032
16965,Societe Baht Construction,Meknès,000064803000005
16966,Lasri Freres,Meknès,000064806000021
16967,Haile,Meknès,000064808000064
16968,Kitty. Shop,Meknès,000064812000053
16969,Societe Ro.Ba.Va,Meknès,000064813000026
16970,LABOROUTE (Laboroute d'essais et d'études),Sidi Slimane,000064814000096
16971,Somidrav,Meknès,000064815000069
16972,Erraki Freres,Meknès,000064816000042
16973,Abc Biokits Maghreb,Meknès,000064820000031
16974,Societe Taroua,Meknès,000064823000047
16975,Soaymane,Meknès,000064824000020
16976,BOUDRAA ENTREPRISE (la maison du batiment Boudraa),Meknès,000064830000052
16977,Transport Bouamoud,Meknès,000064847000078
16978,Sozina,Meknès,000064850000094
16979,Palais Daladdin,Mekns M,000064851000067
16980,Sona Emulsion,Meknès,000064853000013
16981,Hidaoui Freres De Construction  (Shfc),Meknès,000064854000083
16982,STATION FRIGORIFIQUE SIDI BOUZEKRI,Meknès,000064855000056
16983,A3M,Meknès,000064858000072
16984,Froid Plus,Meknès,000064859000045
16985,Lacamy,Meknès,000064862000061
16986,BERNIMOD,Meknès,000064863000034
16987,SUPER PLANCHER DERKAOUI,Meknès,000064865000077
16988,Yatisa,Meknès,000064866000050
16989,Abou El Makarim Phone,Meknès,000064867000023
16990,Basri Jilali,Meknès,000064869000066
16991,Hidaya Net,Meknès,000064870000039
16992,PREFAMEK,Meknès,000064871000012
16993,Salem Pieces Autos,Ouislane,000064874000028
16994,Ste De Transport&Montage Industriel,Tanger,000064876000071
16995,Charikate Ouelade Nessaiare,Meknès,000064879000087
16996,ECOPRAM,Meknès,000064880000060
16997,Ste Jaouher Net,Meknès,000064882000006
16998,Sara Dot,Sale,000064883000076
16999,Societe Fils Lamhamdi Belhadj,Mekns,000064899000032
17000,ARÉNA CARRELAGE,Meknès,000064902000048
17001,Chouhani Et Consorts,Ait Ouallal,000064906000037
17002,Societe Lastan,Mdina Ar,000064924000036
17003,Societe Aribat Madani,Mekns,000064940000089
17004,PNEUMATIQUE ZITOUNA,Meknès,000064958000088
17005,Insenet,Meknès,000064969000082
17006,Societe El Wilaliya,Meknès,000064971000028
17007,Ichkerne Entreprise,Khenifra,000064972000001
17008,Atlas Rachidi Freres,Khenifra,000064973000071
17009,Hindou-Fish,Khenifra,000064976000087
17010,Slamatrac,Khenifra,000064977000060
17011,Tatroute,Settat,000064979000006
17012,Societe Distralib,Khenifra,000064985000038
17013,Etablissement Iqrae Waraka,Khenifra,000064992000043
17014,Aarab Jelloul Et Fils,Errachidia,000064996000032
17015,Societe Strataf  (Strataf),Errachidia,000064998000075
17016,Ecole Errachidia,Errachidia,000065000000021
17017,Najmat Al Khalil,Errachidia,000065005000080
17018,Societe Taleb Lahcen,Errachidia,000065006000053
17019,Ste Somaster,Errachidia,000065007000026
17020,Abaala Des Travaux Divers,Errachidia,000065009000069
17021,Societe Sofadla,Jorf,000065011000015
17022,Societe Matecon,Errachidia,000065012000085
17023,SAMORAV,Errachidia,000065013000058
17024,Ayoubia,Errachidia,000065016000074
17025,Societe Taghoulast,Errachidia,000065017000047
17026,BURATEC,Errachidia,000065018000020
17027,Societe Ghazoul De Transport De Marchandises,Errachidia,000065020000063
17028,Lgadara De Travaux Divers,Errachidia,000065021000036
17029,Benamri Sport,Errachidia,000065024000052
17030,Maxi Systemes,Dakhla,000065025000025
17031,Ste Youstec,Errachidia,000065028000041
17032,Errachidia Gaz,Errachidia M,000065029000014
17033,Societe Tefloula,Errachidia,000065039000035
17034,Tabimekta,Errachidia M,000065047000013
17035,Societe Ait Said Assou,Khenifra,000065048000083
17036,Tabaghit,Khenifra,000065051000002
17037,Societe Soderav,Khenifra,000065053000045
17038,Ste Taghoucht,Khenifra,000065054000018
17039,HORTI BIO,Midelt,000065057000034
17040,SOCONIA,Azrou,000065061000023
17041,Encefit,Azrou M,000065064000039
17042,Societe Khalid Krabatou Hichame El Caid,Azrou,000065066000082
17043,Afroukh Travaux,Meknès,000065068000028
17044,Grands Travaux De Developpement,Azrou,000065069000001
17045,Mezguida,Meknès,000065070000071
17046,Societe Fandame De Batiment,Meknès,000065086000027
17047,Stivege Maroc,Agourai,000065087000097
17048,El Qods Import Export,Meknès,000065088000070
17049,Bouchardoud,El Hajeb,000065089000043
17050,Doukali Agricole,El Hajeb M,000065091000086
17051,COMPTOIR FATH DE CONSTRUCTION,Fés,000065093000032
17052,SOUNIFAC (Sté Unifiée de Fabrication de chaussures),Fés,000065096000048
17053,Ste Auspice,Fès,000065103000053
17054,DOUNI EXPERTISES,Casablanca,000065105000096
17055,OUMAMA CONFECTION,Fés,000065106000069
17056,Corps Plast,Fès,000065109000085
17057,Wassim Istitmar,Fès,000065110000058
17058,Societe Immobiliere Amrane,Fès,000065112000004
17059,Central Metre (Ste),Fès,000065113000074
17060,Boiserie Sais Istitmar,Fès,000065121000052
17061,Ste Tellih Travaux Divers,Fès,000065123000095
17062,Kebir Environnement  (Kebenvir),Fès,000065124000068
17063,Ste Belamin D'Alimentation,Fès,000065126000014
17064,Societe Chiguer Import Export,Fès,000065128000057
17065,Samar Auto,Fs,000065130000003
17066,Somavob,Fès,000065131000073
17067,Ste Electricite Igadayne,Fès,000065133000019
17068,Sadef,Fès,000065134000089
17069,Festival Maison,Fès,000065136000035
17070,Garage Alae,Fès,000065137000008
17071,Facing Cof,Fès,000065138000078
17072,SONOTA MAROC,Fés,000065140000024
17073,Sakoum Negoce,Fès,000065142000067
17074,Ste Broderie Mokhtar,Fès,000065143000040
17075,Ibiria Construction,Fès,000065146000056
17076,ZALAGH HOLDING,Casablanca,000065148000002
17078,Fezitra,Fs,000065157000050
17079,Alouany Andalous,Mdina Ar,000065158000023
17080,Societe Bleu Night Import Export,Fs,000065162000012
17081,VÊTIR CRÉATIONS,Fés,000065200000053
17082,ABOULHASSANE ENTREPRISE,Fés,000065215000036
17083,TOPVIS,Fés,000065228000073
17084,Qualitrav,Mdina Ar,000065274000092
17085,Powermed,El Jadida,000065275000065
17086,IVA DÉVELOPPEMENT,Casablanca,000065281000097
17087,Import Export Al Fassia,Fès,000065295000010
17088,Noyau De Construction,Mdina Ar,000065309000020
17089,Avayo,Fès,000065312000036
17090,Smart Eat,Fès,000065313000009
17091,Societe Des Tracks De Terassement,Zouagha,000065320000014
17092,Hamza Confection De Fes  (Hamcof),Fès,000065321000084
17093,Espace Nadaya,Fès,000065323000030
17094,Societe Bigeco Pharma,Fès,000065324000003
17096,Ecole La Polaire,Benslimane,000065330000035
17097,Caravane Groupe Commercial,Fès,000065336000067
17098,Ettayby Des Travaux Routiere,Fès,000065340000056
17099,Agag,Fès,000065342000002
17100,Mediexp,Mdina Ar,000065346000088
17101,OBJECTIF MAROC,Fés,000065351000050
17102,Societe Agroma,Fès,000065354000066
17103,Compuleg,Fès,000065355000039
17104,Flex Gym,Fs,000065360000001
17105,Midwayco,Fès,000065362000044
17106,Broderie Zennouba,Fès,000065365000060
17107,Ste Khadija Mrida,Fs,000065366000033
17108,Le Recoin,Fès,000065368000076
17109,Gm 2,Fès,000065372000065
17110,Dassouli Pneumatique,Fès,000065376000054
17111,Mahj Art,Fès,000065380000043
17112,Le Trente Et Un,Fès,000065381000016
17113,Big Mama,Fès,000065382000086
17114,Societe Promo Alia,Fès,000065383000059
17115,Ste Amanallah De Promotion Immobiliere,Fès,000065385000005
17116,Ste Marc Etat,Fès,000065386000075
17117,FREE DEC,Fés,000065397000069
17118,MOULINS MRANIA,Fés,000065400000085
17119,Fes Plancher,Fs,000065405000047
17120,Silicon Info,Casablanca,000065408000063
17121,Para Fares,Fès,000065415000068
17122,Groupe Gnts,Fs,000065419000057
17124,Ste I.B.H. De Travaux Divers,Fs,000065430000051
17125,WEBHELP MULTIMÉDIA,Fés,000065432000094
17126,DISTRITEL,Meknès,000065442000018
17127,Ste Menadef,Fs,000065455000055
17128,Aya Voyages,Mdina Ar,000065467000022
17129,Societe Catloc Travaux,Fès,000065495000042
17130,Socomasy,Fès,000065496000015
17131,Ziyad Clean,Fès,000065500000004
17132,MOULINS LAHLAL,El Jadida,000065519000073
17133,Bouderneg Industrie Plus,Fès,000065520000046
17134,Ayt-Car,Fès,000065521000019
17135,IBTITEX,Fés,000065525000008
17136,Ste Bahi Shoes,Fès,000065527000051
17137,Societe Boutamart,Fès,000065528000024
17138,Societe Chams Cereales,Fès,000065529000094
17139,Manufacture Du Desert,Fès,000065530000067
17140,Societe Grains El Wafa,Mdina Ar,000065531000040
17141,Ste Nina Boyaux,Nador,000065532000013
17142,Ste El Marakchi Salouane,Fès,000065533000083
17143,Desert De Jamai,Fès,000065537000072
17144,Afric Semelles,Sebaâ,000065538000045
17145,Ste El Bernoussi-Net,Fès,000065539000018
17146,Ste De Construction Machraa Laamour,Sebaa Rouadi,000065540000088
17147,Anoual Houboub,Fès,000065542000034
17148,Sotaima,Mdina Ar,000065544000077
17149,Cafe Jaouharat Baghdad,Fès,000065545000050
17150,Radezzi,Fès,000065548000066
17151,Sff Consulting Maroc,Fès,000065550000012
17152,Simalux,Fs,000065562000076
17153,Sedmes De Promotion Immobiliere,Fs,000065570000054
17154,TRIO FER,Fés,000065572000097
17155,Societe Mohamed Amine Freres De Bois,Zouagha Ar,000065583000091
17156,Ste Bendal,Fs,000065588000053
17157,BROTHERS STYLE,Fés,000065609000068
17158,Roubache,Zouagha,000065624000051
17159,Ste Lahseini Dartisanat,Mdina Ar,000065628000040
17160,Cafe Gala,Mdina Ar,000065652000071
17161,Iskan Ahlane,Fès,000065654000017
17162,Haj Benmansour & Fils Import Export,Fès,000065655000087
17163,Salhi & El Rhouate,Fès,000065665000011
17164,Ste Ramantrade,Mdina Ar,000065672000016
17165,Societe Jawhar Alum,Mdina Ar,000065674000059
17166,LA MAISON BLEUE,Fés,000065676000005
17167,Commome,Fès,000065680000091
17168,Art Et Antiquites De Fes,Fès,000065681000064
17169,RIAD ARABESQUE,Fés,000065682000037
17170,Data Soles,Fès,000065683000010
17171,Societe Kadiri De Teleboutique Et De Tabac  (Sokatelec),Fès,000065684000080
17172,RIAD MABROUKA,Fés,000065685000053
17173,Guennoun'S Art Gallery,Fès,000065686000026
17174,Broderie Attadamoune,Fès,000065688000069
17175,Amrani Bois,Fès,000065691000085
17176,Ryad Ghita,Fs,000065694000004
17177,Ste Electro-Malki,Fs,000065707000041
17178,Digital Oudayas,Agdal Riyad Ar,000065718000035
17179,Minbar Al Omran,Fs,000065731000072
17180,Riad Sidi Hssain,Taroudannt,000065737000007
17182,Ste Medina Brod,Fès,000065743000039
17183,Rabha Carriere,Sefrou,000065758000022
17184,Confection 2 H,Sefrou,000065759000092
17185,Ste Transport Chorfa,Sefrou,000065760000065
17186,Ste Wassil,Sefrou,000065762000011
17187,Fibre D'Or  (Fibor),Taza,000065769000016
17188,Societe Ouassou Travaux Puits  (Ot Puits),El Jadida,000065771000059
17189,Genie Hard,Taza,000065772000032
17190,Semus Infonet,Taza,000065780000010
17191,Societe Trabeta,Oujda,000065781000080
17192,Ste Amotrad,Taza,000065782000053
17193,Ste Taza-Nadifa,Taza,000065783000026
17194,Alfa Reseaux D'Eau Potable  (Alfarep),Taza,000065784000096
17195,Societe Souilah De Travaux Divers  (Sosout),Taza,000065787000015
17196,Ben Aaouiss Et Ahmid,Taza,000065788000085
17197,Confection Chaoual La Belle Vue,Guercif,000065789000058
17198,Socouvar,Fès,000065790000031
17199,Ourtlou,Taza,000065793000047
17200,Ste Oriental Wash,Guercif M,000065802000095
17201,Fondation Renouveau,Rabat,000065808000030
17202,Mahr Des Travaux Divers Et Transport,Guercif M,000065821000067
17203,Entreprise Ayad Touil Et Fils,Taza M,000065825000056
17204,Junior Mobilia,Laayoune,000065831000088
17205,Toraya-Taza Assurances,Taza M,000065833000034
17206,Societe Taza Promo  (Sotapro),Taza,000065835000077
17207,Ste Boulboul Nour,Taza M,000065854000049
17208,Societe Guercif Carreaux,Guercif M,000065856000092
17209,Tawinghti,Taza,000065860000081
17210,El Boudali Et Fils De Restauration,Oujda,000065861000054
17211,Ste Azougagh D'Import Export,Al Hoceima,000065865000043
17212,Salma Toys,Al Hoceima,000065866000016
17213,Forets Tidghine,Targuist,000065867000086
17214,Dora Car,Ajdir,000065868000059
17215,Imprimerie Papeterie Nekor,Al Hoceima,000065870000005
17216,Charicas,Ait Youssef Ou Ali,000065874000091
17217,Ste Souissi De Travaux Divers,Taounate,000065896000079
17218,Ste Lahsaini & El Hmaidi,Taounate,000065897000052
17219,Ste Nchioua,Taounate,000065899000095
17220,Finca Travaux,Taounate,000065906000003
17221,Ste Carreaux Taounate,Taounate M,000065914000078
17222,Societe Tradicof,Boulemane,000065920000013
17223,Ste Jaber Fashion,Tanger,000065927000018
17226,SALYS,Tanger,000065932000077
17227,BALTAXON,Tanger,000065933000050
17228,BOVELTEX,Tanger,000065934000023
17229,AFRIC INDUSTRIES,Tanger,000065935000093
17230,TRANSIT DU DÉTROIT,Tanger,000065938000012
17231,Lingemode,Tanger,000065939000082
17232,Cap Inter,Tanger,000065940000055
17233,Evabel Maroc (Ste),Tanger,000065944000044
17234,Sozmatel,Tanger,000065946000087
17235,Societe Immobiliere Souham,Tanger,000065947000060
17237,Flifer Group,Tanger,000065953000092
17238,Job Computer,Tanger,000065955000038
17239,Boughaz Marbres,Tanger,000065957000081
17240,Camarrosa Export,Tanger,000065958000054
17241,Mega Bass-Vision,Marrakech,000065960000097
17242,Ste Coastcom Import Export Sarl,Tanger,000065962000043
17243,Sofilec,Tanger,000065967000005
17244,Familia Trans,Tanger,000065970000021
17245,Caro Voyages,Tanger,000065974000010
17246,Malahi,Tanger,000065978000096
17247,SEBN-MA (Se Bordnetze Morocco),Tanger zone franche,000065981000015
17248,Demaritep,Tetouan,000065982000085
17249,Millennium Communication,Casablanca,000065984000031
17250,Ste Vicica,Tanger,000065985000004
17251,Le Comptoir Du Micro,Tanger,000065988000020
17252,Future Software Services,Tanger,000065989000090
