Unnamed: 0,nom,ville,ice
28777,Panther Info,Oujda,000134671000025
28778,Carnot Refrigeration,Tanger,000134673000068
28780,JAMA AUTO,Casablanca,000134823000092
28782,Africaine D'Importation (Generale)  (Gai),Casablanca,000134900000050
28783,RCM INDUSTRIE,Casablanca,000134901000023
28784,Aywa Trav,Boujdour,000134965000041
28785,Yahya Corporation,Casablanca,000135160000014
28786,AMA STORES (Aux meubles de l'artisan),Casablanca,000135661000067
28787,Sotrabat,Marrakech,000135724000015
28788,Moon Moon Inter Food,Temara,000135726000058
28789,Cesar Tours,Ouarzazate,000135765000072
28790,Kjb Invest,Marrakech,000135800000097
28791,Assaka Clean,Agadir,000136067000066
28792,Frama (Ste),Casablanca,000136155000018
28794,NORVERT,Tanger,000136240000051
28795,Fournitures Izdihar,Casablanca,000136242000094
28796,Zelbane Freres,Casablanca,000136280000038
28798,Express Blanc,Casablanca,000136323000041
28799,Belvedere Class,Tanger,000136366000044
28800,Entreprise Hajly Travaux Et Construction,Essaouira,000136840000050
28801,Paris Luxury,Knitra M,000137080000069
28802,Kassar Autos,Taroudant,000137104000003
28803,Ingenierie Systeme Technologie Maintenance  (Istm),Casablanca,000137241000087
28804,Columba,Mdina Ar,000137462000037
28805,Alba Hygiene,Casablanca,000137500000078
28806,Cavali Car,Marrakech,000137521000093
28807,Acht Negoces,Casablanca,000138025000065
28808,Middle East North Africa Textile (Ste),Casablanca,000138241000053
28809,Izafir Trans,Casablanca,000138308000087
28811,Marina Batiment,Azemmour M,000138681000007
28812,Imperio,Marrakech,000138863000040
28813,Ste Tranciel,Goulmima M,000139145000089
28814,Global Vegetal Services,Casablanca,000139146000062
28815,Perfect Fashion,Oujda,000139223000020
28816,Badia Construction,Settat,000139643000029
28817,Akca Handicraft Turkmen Jewellery,Marrakech,000139662000001
28818,Ouadini Gsm,Casablanca,000139720000084
28819,Olya Promotion,Agadir,000139741000002
28820,Sh Market,Sidi Belyout Ar,000139881000005
28821,Free Road,Casablanca,000139903000090
28822,JK MEDIA,Meknès,000139961000076
28823,Ste Maroc Equipement Domestique Et Professionnel,Marrakech,000140000000090
28824,Bouchich Travaux,Gueliz Ar,000140340000028
28826,First Affaires,Casablanca,000140482000074
28828,Societe Wan Aid Morocco,Oulad Salmane,000140757000021
28829,Lider Fruta,Larache M,000140760000037
28830,La Pie Noire,Yacoub El Mansour Ar,000140761000010
28831,Toulid Trans,Casablanca,000140771000031
28832,Solaire Bois,Sidi Bernoussi Ar,000140785000041
28833,Hightech Sakia El Hamra,Laayoune,000141046000075
28834,Societe Begha-Trans,Tanger,000141055000026
28835,Sofgec,Berrechid,000141305000066
28836,Societe Saranas De Constructions Et Traveaux Divers,Casablanca,000141307000012
28838,Euro Arabic,Nador,000141522000027
28839,Swiss Classic,Casablanca,000141542000069
28840,Msm Abboud Trans,Knitra M,000141602000001
28841,Cuisine Habiba,Casablanca,000141965000094
28842,Ste Es-Sniami,Bni Mellal M,000141980000077
28843,Al Mousaffa,Casablanca,000142002000065
28844,Lageneration Dexcellence Prive,Mekns M,000142060000051
28845,ALASSEMA TRAVAUX,Rabat,000142500000086
28846,MCENERGY,Casablanca,000143160000033
28847,Global Business,Bouznika M,000143181000048
28848,Hana Fish,Boujdour M,000143197000004
28849,Kofipro,Mdina Ar,000143202000063
28850,Higiconso,Casablanca,000143243000023
28851,Opus Development,Marrakech,000143252000071
28852,As Net,Mekns M,000143259000076
28854,Feryato,Casablanca,000143342000066
28855,Transport Jour Et Nuit,Bouskoura,000143583000058
28856,Essalam Management,Casablanca,000143761000005
28857,Fellous Oumerrbia,Benslimane,000144180000041
28859,MOTOSOURCE,Casablanca,000144345000048
28860,Hapad,Soualem,000144360000031
28861,S.L INDUSTRIES,Nouasseur,000144523000092
28863,Kanel,Casablanca,000144700000066
28864,Tighmert Peche,Tan,000144720000011
28865,SO FRESH AGRICOLE,Agadir,000144740000053
28866,Societe Al Boufiya De Haute Constructions  (Sahc),Casablanca,000144880000056
28867,La Pizza Marseillaise,Casablanca,000145462000056
28868,Mines Ben Morocco,El Maarif Ar,000145600000016
28870,Klickandgo Morocco Asset Operating,Tiznit M,000145741000089
28871,Renaix Immo,Arfoud M,000145760000061
28872,Clean Services Team,Berrechid,000146020000025
28873,Funex,Casablanca,000146203000031
28874,SUDTEX,Casablanca,000146362000006
28875,Bijouterie Dagher,Casablanca,000146381000075
28876,Ste Complexe Equestre Touristique,Laayoune,000146781000042
28877,Bghit,Marrakech,000146790000090
28878,Kheir Moulouda,Oujda,000146881000058
28879,Saada Tirage,Sale,000146907000035
28880,Societe Dchiera D'Import Export,Laayoune,000147105000024
28881,Sky World,Tetouan M,000147121000077
28882,Ste Agadir Visite Technique,Ait Melloul M,000147135000087
28884,Perleo Production,El Maarif Ar,000147401000083
28885,Almatrad,Settat,000147561000031
28886,Chantiers Et Ateliers Du Sahara Snc,Agadir,000147680000019
28887,Groupe Tazi,Sale,000147822000065
28888,Satine Creation,Casablanca,000148023000070
28889,Dismelec,Mdina Ar,000148184000088
28891,TASKAFE,Casablanca,000148404000065
28892,Maroc Technique Industrie,Knitra M,000148608000086
28894,AYA BTP,Casablanca,000149199000037
28895,Secret Agri,Chichaoua,000149216000063
28896,NORDIS ELEC,Tanger,000149222000095
28897,Adlafi Travaux,Larache M,000149260000039
28898,Timitar Import Export,Casablanca,000149262000082
28900,MARAPLAST,Marrakech,000149315000009
28901,Dz Advisory Maroc,Souissi Ar,000149385000059
28902,DDAY MAINTENANCE,Marrakech,000149395000080
28903,Societe Zahra Pro,Kénitra,000149435000067
28904,La Medina Service Plus,Tanger,000149466000006
28905,Youss Construction,Chichaoua M,000149500000058
28906,POLY SM,Casablanca,000149525000062
28907,Sraghny Trans,Casablanca,000149529000051
28908,Venito Import-Export,Hassani,000149543000061
28909,Aghrass,Casablanca,000149604000063
28910,Investel,Rabat,000149962000097
28911,E-Finance Conseils,Marrakech,000149987000004
28912,Societe De Negoce Et De Technologies,Casablanca,000150041000001
28913,Bee Food,Rabat,000150121000072
28914,Agri Ben Salmia,Berrechid,000150184000020
28915,Best Works Tasnime,Sidi Bernoussi,000150421000023
28916,Mega Cycle,Casablanca,000150441000065
28917,EUROSTYLE SYSTEMS,Tanger,000150466000069
28918,Chafiki,Marrakech,000150502000067
28919,Smart Payment Solutions,Casablanca,000150588000073
28920,Ste Prologement,Jadida M,000150597000024
28921,Almazar Cerame,Azrou M,000150632000049
28922,Expert Etudes,Agadir,000150644000016
28923,Atlas Mediation Services,Mdina Ar,000150679000041
28924,Fez Deals,Mdina Ar,000150801000045
28926,Brothers Marble,Casablanca,000150943000091
28927,Regency  Co,Casablanca,000150964000009
28929,Hammou Trans,Oujda,000150990000083
28930,Chamal Signalisation,Chefchaouen M,000151036000005
28931,Store Manufacturing,Casablanca,000151042000037
28932,Institution Privee Arrouad,Temara,000151058000090
28933,GRH (Global Ressources Humaines),Casablanca,000151069000084
28934,Services Hakiman,Soualem,000151101000093
28935,Cles Invest,Marrakech,000151117000049
28936,Naturalia Product,Agadir,000151166000084
28937,Faya Moda,Tanger,000151189000045
28938,Nadaf Service,Casablanca,000151194000007
28939,Bayt Nahal Al Maghrebi,Berrechid,000151240000026
28940,BANK OF AFRICA,Casablanca,000151257200078
28941,Tikmaraa,Laayoune,000151261000041
28942,MARSYEL (Maitrise des réseaux informatiques et systèmes électronique),Casablanca,000151478400009
28943,Firebird Transport,Rabat,000151482000088
28944,Zroula Pech,Laayoune,000151484000034
28947,Gym Factory,Casablanca,000151783000012
28948,Boui Services,Belfaa,000151802000081
28949,Laya Tis Alkawtar Logistics And Trading,Casablanca,000152020000015
28950,Big Inter,Tanger,000152062000045
28951,Bio Palace,Tinghir M,000152132000095
28952,Prestation De Services,Tata,000152141000046
28953,Amsay Trans,Sidi Hajjaj Oued Hassar,000152149000024
28954,Dania Trans,Tanger,000152211000096
28955,AMANAH REAL ESTATE,angle Abi Jarir Tabari Tanger,000152213000042
28956,El Himeur-Construction,Sale,000152322000009
28957,DALGO INDUSTRIE,Casablanca,000152585000086
28958,SIGMATECH,rue Abou Alae Almaan Tanger,000152743000088
28959,Mega Quick,Agdal Riyad Ar,000152860000033
28960,Societe Monde Sport,Mdina Ar,000152942000050
28961,Ste Ben Fettoum Tires,Ouezzane M,000152961000022
28962,La Table Du Fairway,Casablanca,000153038000077
28963,Bricoma Nador,Rabat,000153040000023
28964,Salas,Marrakech,000153090000031
28965,Niaaska Bat,Casablanca,000153097000036
28966,COMPANIAMED,Tanger,000153107000057
28967,Ste Moubsit Travaux Divers,Benslimane,000153123000013
28968,Chabbati Invest,Mekns M,000153244000044
28969,Cadeaux De Marrakech,Marrakech,000153522000007
28972,Clh Negoce,Mohammedia,000153746000070
28973,Maroc Prospective Ste,Marrakech,000153902000029
28974,Maghreb Allround Import Export,Agadir,000153961000085
28975,Anan Trans,Sidi Bernoussi Ar,000154045000048
28976,SACHBA (Société Artisanale de Confection des Habits Administratifs),Casablanca,000154379000084
28977,Aldy Self Service,Jadida,000154620000043
28978,Disalema,Tetouan M,000154981000093
28979,Delta World Trading,Casablanca,000155261000002
28981,Radenam Invest,Ouarzazate M,000155685000097
28982,Ste Filkan Electromenager,Taounate,000155686000070
28984,Imprimerie El Hamra,Marrakech,000155962000087
28985,Limitless Experiences,Gueliz,000156387000058
28986,Faymar Car,Casablanca,000156413000035
28987,INFINI TRADE,Casablanca,000156426000072
28988,G2Tr,Béni Mellal,000156472000091
28990,Loiseau Vert Prive,Yacoub El Mansour Ar,000156620000072
28991,WEBTAX MAROC,Casablanca,000156659000084
28992,Laabobi Negamos,Yacoub El Mansour Ar,000156743000049
28993,Restaurant Fedalien,Mohammedia,000156762000021
28994,Achokr (Ste),Laayoune,000157201000002
28995,Sopal,Marrakech,000157286000035
28996,Malah Electronique,Casablanca,000157500000077
28997,Polyvaly,Tanger,000157929000037
28998,Seridic,Hay Mohammadi Ar,000157960000073
28999,Alexia Investment,Hassan Ar,000158000000060
29000,Itkane Immobilier,Marrakech,000158623000020
29001,VALIAUTO,Casablanca,000158928000030
29003,Euro Afric Technology,Casablanca,000159028000046
29004,Energy Btp,Casablanca,000159037000094
29005,Societe Riad Lalla,Agadir,000159076000011
29006,Falambar Ingenieurs Conseils,Casablanca,000159080000097
29007,IS2E MAROC,Casablanca,000159083000016
29008,Sometca,Casablanca,000159086000032
29009,Skhole,Casablanca,000159088000075
29010,Espace Communication,Casablanca,000159090000021
29011,Import Export Negoce Bisam  (Ienbi),Casablanca,000159091000091
29012,Clinique Andalouss,Casablanca,000159092000064
29013,Compagnie Generale D'Entreprise Automobiles,Casablanca,000159094000010
29014,Marocan Europe Marchandising,Casablanca,000159097000026
29015,Jail Entreprise Traveaux Electrique Industrille  (Jeteib),Casablanca,000159101000015
29016,Itastrade Spa (Etablissement Stable),Casablanca,000159102000085
29017,Brain Power,Casablanca,000159103000058
29018,Real Pictures Campagny,Casablanca,000159104000031
29019,Irakienne Immobiliere,Casablanca,000159106000074
29020,Soft Plus,Casablanca,000159107000047
29021,Imext,Casablanca,000159109000090
29022,Taswik,Casablanca,000159110000063
29023,Juba Tour,Casablanca,000159111000036
29024,Nouvelle Génération Ascenseurs  (N G As),Casablanca,000159117000068
29025,Revue Agendas Internationale Maroc  (R.A.I Maroc),Casablanca,000159119000014
29026,Centre De Remise En Forme Physiomins  (Crf Physiomins),Casablanca,000159122000030
29027,Maroc Defi Consultants,Casablanca,000159123000003
29029,Blt Medical,Casablanca,000159125000046
29030,Petit Jardinier,Oulad Hassoune,000159127000089
29031,Boudih International,Casablanca,000159129000035
29032,Verdun Inter Relations,Casablanca,000159130000008
29033,Cabinet Mohamed Hajji Sarl D'Associe Unique,Casablanca,000159134000094
29034,Catering High Quality,Casablanca,000159135000067
29035,Tapisserie 2010 Snc,Casablanca,000159137000013
29036,IMPRIMERIE TOUCONTINU,Casablanca,000159146000061
29037,La Siesta,Casablanca,000159147000034
29038,Prod Action  (Prod Action),Casablanca,000159152000093
29039,Chatrikat Afriquia Tijaria,Casablanca,000159153000066
29040,Wafaa Business,Casablanca,000159154000039
29042,"Societe ""Iso Com""",Casablanca,000159158000028
29043,Taverne Rajafilah,Casablanca,000159159000001
29044,Cobatrad,Casablanca,000159160000071
29046,Technohor,Casablanca,000159163000087
29047,Trusty  (3Pl),Casablanca,000159164000060
29048,Marocain D'Etudes Et De Gestion (Office),Casablanca,000159169000022
29049,Horizon Graphiques Bennani Et Cie,Casablanca,000159172000038
29050,Baba Lee,Casablanca,000159175000054
29051,Nauticashipping Agents,Casablanca,000159176000027
29052,Rhosne Tours,Casablanca,000159177000097
29053,SOCAMEL,Casablanca,000159178000070
29054,Maroc Bureautique Scolaire  (Morbusco),Casablanca,000159179000043
29055,Show Com,Casablanca,000159182000059
29056,International Software Ingineering (Ste),Casablanca,000159183000032
29057,Universal Computing,Casablanca,000159184000005
29058,Jaz Equipements,Casablanca,000159185000075
29059,Bennis De Services Informatiques  (Sbsi),Casablanca,000159186000048
29060,The Digital Edge,Casablanca,000159187000021
29061,S.G Call,Casablanca,000159190000037
29062,VITAL INDUSTRIE,Casablanca,000159194000026
29063,Worldwide Exhibitions And Conferences,Casablanca,000159195000096
29064,DÉCO MÉTIS,Casablanca,000159197000042
29065,Hic & Nunc  (Hic Et Nunc),Casablanca,000159198000015
29066,Generale Africaine De Conservation Alimentaire Ste,Casablanca,000159199000085
29067,Flamant Import-Export (Ste Le)  (Flamimex),Casablanca,000159200000058
29068,Soraa Tours International,Casablanca,000159201000031
29069,D.B.G Ressource,Casablanca,000159204000047
29070,Alta Moda,Casablanca,000159206000090
29071,Ckt Consulting,Casablanca,000159207000063
29072,MALUVA,Casablanca,000159208000036
29073,Y.B Programme,Casablanca,000159209000009
29074,KILO,Casablanca,000159210000079
29075,LOC ALTERNANCE,Casablanca,000159211000052
29076,Polyprotection,Casablanca,000159212000025
29077,Jade (Au Palais De),Casablanca,000159215000041
29078,Ckm Magfin It Trust,Casablanca,000159218000057
29079,Franco Marocaine Eau Et Environnement  (F.M.E.E),Casablanca,000159219000030
29080,Moltif Trans,Casablanca,000159221000073
29081,Digital Audio,Casablanca,000159223000019
29082,Ste De Promotion Immobiliere Hajja Bahija,Casablanca,000159224000089
29083,Arc D'Or,Oujda,000159228000078
29084,Ste D'Imports Exports Mar-Chica,Selouane,000159230000024
29085,A & M Consulting,Casablanca,000159231000094
29086,Nomad'Productions,Casablanca,000159232000067
29087,Ahsanin Promotion Immobiliere,Casablanca,000159233000040
29088,Futur Xpresse,Casablanca,000159234000013
29089,Dico Business Cimpany,Casablanca,000159235000083
29090,S.I.K.E Trding,Casablanca,000159237000029
29091,Mediaesprit,Casablanca,000159238000002
29092,Atof Service,Casablanca,000159239000072
29093,Achaq Concept,Casablanca,000159241000018
29094,Wabtel Sm,Hay Mohammadi,000159245000007
29096,Kcm Negoce,Casablanca,000159256000001
29097,Promomark,Casablanca,000159257000071
29098,AXENTIS,Casablanca,000159269000038
29099,Aloulfa .Eqco,Jadida M,000159300000074
29101,TRIKI INGÉNIERIE,Casablanca,000159317000003
29103,Ste Ermili Distribution,Casablanca,000159322000062
29104,Khier Allah Import Export,Casablanca,000159338000018
29105,Life Bookshop,Casablanca,000159343000077
29106,Jacobinia Travaux,Casablanca,000159345000023
29107,Trans Ouatik,Casablanca,000159346000093
29108,SOCABEN (Société Casablancaise Bennis),Casablanca,000159352000028
29109,Ingenierie Realisation Projet Delectricite,El Maarif Ar,000159357000087
29110,Societe De Promotion Immobiliere La Roseraie,Casablanca,000159359000033
29112,ULTRA-LENS,Casablanca,000159370000027
29113,Novo Nordisk,Casablanca,000159387000053
29114,Centre Vue,Casablanca,000159391000042
29115,Fekkak Elevage,Casablanca,000159408000068
29116,Maroc-Computing,Casablanca,000159424000024
29117,Tertia 2,Casablanca,000159425000094
29118,Cold Tiss,Casablanca,000159427000040
29119,Kh Negoce Import Export,Casablanca,000159444000066
29120,Interface Negoce,Casablanca,000159445000039
29121,Ademel Bat,Casablanca,000159447000082
29122,Jlaidi Metal Company,Casablanca,000159453000017
29123,Societe Orlikon Services,El Maarif,000159454000087
29124,Mediatraining Center,Casablanca,000159472000086
29125,K Fonciere,Casablanca,000159490000085
29126,Casa Diabete,Casablanca,000159492000031
29127,Optimab,Casablanca,000159496000020
29128,Good Bois,Casablanca,000159497000090
29129,Essentiel Bureau,Sultan,000159498000063
29130,Infinite Reality,Casablanca,000159499000036
29131,Pdca Consulting,Casablanca,000159500000009
29132,Sea Lahrizi,Casablanca,000159501000079
29133,Negaso,Casablanca,000159508000084
29134,Twin Corp Two,Casablanca,000159509000057
29135,GRIFFE LABELING MAROC (LA),Casablanca,000159519000078
29136,Multi Pharm,Casablanca,000159524000040
29137,Epsilon Food Investment,Casablanca,000159527000056
29139,Groupe Espagnol Pour Le Materiel Electrique,Casablanca,000159570000059
29140,Batisag,Casablanca,000159571000032
29141,Sanitaire Mega Genie,Casablanca,000159576000091
29143,1PRIME CONCEPT,Casablanca,000159581000053
29144,Lux Tissus,Casablanca,000159582000026
29145,Hrimar,Casablanca,000159585000042
29146,Rosalina (Privee),El Maarif,000159588000058
29147,Ecori,Casablanca,000159591000074
29148,Raafat Conseil,Casablanca,000159593000020
29149,Soins Et Saveurs Arganiers Maroc,Casablanca,000159594000090
29150,Zeal Marketing Services,Casablanca,000159597000009
29151,Bcbg Edition,Casablanca,000159600000025
29152,Trabis,Casablanca,000159603000041
29153,Screenvalue,Casablanca,000159604000014
29154,Universal Imaging System,Casablanca,000159605000084
29156,Sanipromate,Casablanca,000159608000003
29158,Fairgoce,Casablanca,000159610000046
29159,Wisdeco,Casablanca,000159611000019
29160,3D New Design,Casablanca,000159612000089
29161,Nadi Negoce,Casablanca,000159614000035
29162,Neuilly,Casablanca,000159617000051
29163,Technorecycling,Casablanca,000159618000024
29164,T.R.T Securite,El Maarif,000159620000067
29165,Fidnas,Casablanca,000159621000040
29166,Okeanos,El Maarif,000159622000013
29167,Group Of Design And Architectural Research,Assoukhour Assawda,000159623000083
29168,Oussama Doss,Casablanca,000159625000029
29169,Fatadil Impex,Casablanca,000159627000072
29170,Declinaison Chocolat Maroc,Casablanca,000159629000018
29171,CENTRE DE DOMICILIATION (centre de domiciliation de l'entreprise),Casablanca,000159630000088
29172,Excel Qualite,Casablanca,000159631000061
29173,Cairo Eyes,Sultan,000159632000034
29174,Unique Deal,El Maarif,000159634000077
29175,Peter Shaw,Casablanca,000159635000050
29176,S2I Creative,Casablanca,000159639000039
29177,Aj Car,Casablanca,000159640000012
29178,Moumen Groupe Developpement,El Maarif,000159642000055
29179,Cadrages,Casablanca,000159643000028
29180,Hygianat-Conseil,Casablanca,000159644000001
29181,G.K. Maintenance,Casablanca,000159645000071
29182,Imkan Beach,Casablanca,000159646000044
29183,Tasnim Transport & Commerce  (Sttn),Casablanca,000159649000060
29184,MANAZIL AL MAIMOUNE,Casablanca,000159650000033
29185,Larigaice,Chock,000159651000006
29186,Confiserie La Joie,Anfa,000159652000076
29187,Blue Road Denim,Casablanca,000159656000065
29188,North Africa Horse Ste,Ouarzazate,000159657000038
29189,Univers Des Travaux Publics  (Unitrap),Sultan,000159659000081
29190,L2C Call Services,Casablanca,000159660000054
29191,F T F Consulting  (Ftfc),Casablanca,000159663000070
29192,Zahatek,Casablanca,000159665000016
29193,Themed Construction Africa,Casablanca,000159667000059
29194,Home Consulting,Casablanca,000159669000005
29195,Tbabcha Construction,El Maarif,000159670000075
29196,Ader Technique,Casablanca,000159671000048
29197,Ravcom,Casablanca,000159674000064
29198,Cendixo Immobilier,El Maarif,000159675000037
29199,Sheng Jia,Casablanca,000159676000010
29200,Kadi Industrie,Casablanca,000159677000080
29201,Motivation.Tech,Casablanca,000159678000053
29202,Fathallah Import Export,Casablanca,000159679000026
29203,Arpe Gia Music Live,El Maarif,000159680000096
29204,Food Expert,Casablanca,000159681000069
29205,Services Maroc De Securite Et De Nettoyage  (Smsnet),Casablanca,000159682000042
29206,Immo Partner Consulting,Casablanca,000159684000085
29207,B 2 Y Distribution,El Maarif,000159685000058
29208,Sans Frontiere Distribtion,Casablanca,000159686000031
29209,Fersioui Service,Casablanca,000159688000074
29210,Alg Import-Export,Casablanca,000159689000047
29211,Aya Horizon Inc,Casablanca,000159691000090
29212,Angel Trading,Casablanca,000159692000063
29213,Parfumerie Azaghar,Casablanca,000159693000036
29214,Rango-Rosso,Casablanca,000159696000052
29215,IP CONSULTING,Casablanca,000159699000068
29216,Chakor Car,Casablanca,000159700000041
29217,Webannonce Technologie,Casablanca,000159701000014
29218,Oriental Dream,Casablanca,000159702000084
29219,Euro-Pl,Casablanca,000159703000057
29220,Industrial And Projects Logistics,Assoukhour Assawda,000159704000030
29221,Cost Expo International,Casablanca,000159706000073
29222,Transcendant  (Transc),Casablanca,000159707000046
29223,Abc Building,Casablanca,000159708000019
29224,Akimo Trans,Casablanca,000159709000089
29225,World Atlas,Casablanca,000159712000008
29226,Am Allestimenti,Casablanca,000159717000067
29227,A.F Multi Services,Casablanca,000159719000013
29228,Agence Immobiliere Arc En Ciel,Casablanca,000159721000056
29229,Stade Rouge,Casablanca,000159722000029
29230,It Cranes Maroc,Casablanca,000159723000002
29231,Matertex,Casablanca,000159724000072
29232,Atlim,Casablanca,000159726000018
29233,Casa Sud,Casablanca,000159729000034
29234,Formademos Technologies,Anfa,000159731000077
29235,Sigma Research,Casablanca,000159732000050
29236,M.I. Investment,Casablanca,000159733000023
29237,Socmatram,Casablanca,000159735000066
29238,Todo Deco,Casablanca,000159736000039
29239,Trans Marketing,Casablanca,000159738000082
29240,Top Jouets,Casablanca,000159739000055
29241,Beauty Lounge,Casablanca,000159741000001
29242,Corporate Printing Company,Casablanca,000159742000071
29243,Pyramids International Trading Company  (P.I.T.C),Casablanca,000159743000044
29244,Juba Services,El Maarif,000159744000017
29245,Bureau De Transfert D'Expertise Europeen  (Btee),Casablanca,000159745000087
29246,Electro Oudin,Casablanca,000159746000060
29247,Best Price Info Kadary,Casablanca,000159753000065
29248,Ind & Out Productions,El Maarif,000159754000038
29249,Diginext,Casablanca,000159755000011
29250,Albanitech,Casablanca,000159756000081
29251,Thuy Lan Saigon Silk,Sultan,000159759000097
29252,Consercom,Mohammedia,000159760000070
29253,Proxibizz,Casablanca,000159762000016
29254,Zina Daoudia,Casablanca,000159763000086
29255,Zeroual Trade,Casablanca,000159765000032
29256,Razk Societe Generale Du Commerce,Casablanca,000159766000005
29257,B Factory International,Casablanca,000159770000091
29258,Aytek Events,El Maarif,000159772000037
29259,Relief Com,Casablanca,000159773000010
29260,We'Re Engineers,El Maarif,000159774000080
29261,3Tel,Casablanca,000159776000026
29262,Chrono Design,Casablanca,000159778000069
29263,Edil Production  (Edipro),Casablanca,000159780000015
29264,Full Size,Casablanca,000159782000058
29265,Bassine,Casablanca,000159784000004
29266,Maroc Tout Energie,El Maarif,000159785000074
29267,Dirmotrad,Casablanca,000159786000047
29268,Intercom Foods,Casablanca,000159788000090
29269,Maroc Systeme Industrie,Casablanca,000159789000063
29270,Hibafibres,Casablanca,000159791000009
29271,Technolog Transport,Casablanca,000159794000025
29272,Alu Baie Maroc,Casablanca,000159795000095
29273,Batissimo K2A,Casablanca,000159797000041
29274,Sytred Equipement,Casablanca,000159798000014
29275,Glob Zone,Casablanca,000159801000030
29276,Maosa-Trans,Casablanca,000159804000046
29277,All Maritime Services,Casablanca,000159805000019
29280,Nasr Medias,Casablanca,000159827000007
29281,Kasbah Mode,El Maarif,000159839000071
29282,Engineering Building And Equipements,Casablanca,000159841000017
29283,Salache,Casablanca,000159854000054
29284,Tonimax,Casablanca,000159863000005
29285,Nouveaux Concepts,Casablanca,000159884000020
29288,Arabe Groupe Developpement  (Agd),Casablanca,000159907000078
29289,Etablissement Alagui,Casablanca,000159908000051
29290,Fm Call,Casablanca,000159909000024
29291,B2M Transport Et Logistics,Casablanca,000159911000067
29292,Winx Car,Sidi Belyout,000159912000040
29293,Nejma Media,Casablanca,000159914000083
29295,Tergo Bat,Casablanca,000159916000029
29296,Ayour Market,Casablanca,000159917000002
29297,Interlimpiar,Sidi Belyout,000159918000072
29298,Id First Services,Casablanca,000159919000045
29299,Hammani Car,Casablanca,000159920000018
29300,La Centrale Mobiliere,Casablanca,000159922000061
29301,Mazilec,Casablanca,000159924000007
29302,Groupement D'Achat Des Dentistes Et Prothesistes,Casablanca,000159928000093
29303,Laidi Export,Casablanca,000159930000039
29304,Tragrotrade,Casablanca,000159934000028
29305,Douze - Telecoms,Casablanca,000159935000001
29307,Activ Securite,Casablanca,000159937000044
29308,Az Beton,Casablanca,000159938000017
29309,Florence Decor,Casablanca,000159939000087
29310,Focus Contenu,Casablanca,000159940000060
29311,Eliraco,Anfa,000159941000033
29312,Sino Morrocan Automotive Corp,Casablanca,000159942000006
29313,Mazza Environnement,El Maarif,000159944000049
29314,Rekkass Service,Casablanca,000159945000022
29315,Evenmentia,Casablanca,000159946000092
29316,Cool Fashion,Casablanca,000159949000011
29317,Amazane Way,Casablanca,000159954000070
29318,Finaccess (Ste),Casablanca,000159962000048
29319,Fk Dis,Casablanca,000159973000042
29320,Globe Compta,Casablanca,000159979000074
29321,Privilege Motors,Casablanca,000159997000073
29322,Mahi Car,Seba Ar,000160000000089
29323,Tetraconsult,Anfa Ar,000160009000040
29324,Business Etablishment And Consulting Home Bench,El Maarif Ar,000160015000072
29325,CHR PRO,Casablanca,000160022000077
29326,Ifi Maghreb,Casablanca,000160025000093
29327,Planet Conso,Casablanca,000160026000066
29328,Eurodeal,Casablanca,000160027000039
29329,Colomarju Maroc,Casablanca,000160037000060
29330,A.M.N Negoce,Casablanca,000160040000076
29331,Sabri Car,Casablanca,000160041000049
29332,Omphalis,Casablanca,000160042000022
29333,H.W - Menara,Casablanca,000160043000092
29334,Referencement.Ma,Casablanca,000160044000065
29335,Giuliano Moulins Italia,El Maarif,000160045000038
29336,Saint Monica,Casablanca,000160046000011
29337,Agricole K.A.S Et Consorts,Casablanca,000160047000081
29338,Star Call,Casablanca,000160048000054
29339,Akiflex,Casablanca,000160049000027
29340,Shems It,Casablanca,000160054000086
29341,Mexal,Casablanca,000160055000059
29342,Nabiha Commerce,Casablanca,000160056000032
29343,Saproco Batiment,Casablanca,000160057000005
29344,Electro Tec Services,Anfa,000160060000021
29345,Nassima Commerce,Casablanca,000160061000091
29346,Vita Import Export,Casablanca,000160062000064
29347,Comptoir Africain De Commerce Et D'Industrie Et Services,Casablanca,000160064000010
29348,United Company Corporation,Casablanca,000160065000080
29349,Secure Business Consulting,Casablanca,000160067000026
29350,Fan Medias Au,Casablanca,000160069000069
29351,Nibal Commerce,Casablanca,000160070000042
29352,Affane Import Export,Casablanca,000160071000015
29353,Arqatex,Casablanca,000160073000058
29355,Tradefinco Maroc,Casablanca,000160075000004
29356,Code Event,Casablanca,000160077000047
29357,Elite Call,Casablanca,000160079000090
29358,Perle Service,Casablanca,000160080000063
29359,Inside Global Services,Sidi Belyout,000160081000036
29360,Lahsinia Norsud,Casablanca,000160084000052
29361,Musty Bat,Casablanca,000160087000068
29362,Gateaux Zineb,Casablanca,000160088000041
29363,Nora De Marketing,Casablanca,000160089000014
29364,Casalab Food Analysis  (Clfa),El Maarif,000160090000084
29365,Isnic Travaux,Casablanca,000160091000057
29366,Casa 773 Auto,Casablanca,000160092000030
29367,Global Exchange Trading Company,Casablanca,000160093000003
29368,Aoms Conseils,Anfa,000160094000073
29369,Promo Inter Negoce,Casablanca,000160095000046
29370,Ivoir Trans,Casablanca,000160097000089
29371,Smk Invest,Casablanca,000160098000062
29372,Maroc-Caire Negoce,Casablanca,000160099000035
29373,Big Sound,Casablanca,000160104000094
29374,Agence Am & Am,Casablanca,000160105000067
